node_name,is_accused,is_witness,gender,gender_female,gender_male,brokerage_score,degree,betweenness_centrality,pagerank,closeness_centrality,eigenvector_centrality,clustering_coefficient,constraint,predicted_prob,predicted_accused
Anne femme Jean Canot,0,1,unknown,0,0,0.2878787878787878,12,0.0023822514818206,0.0002351020205325,0.1761308577851854,0.0034336913618214,0.7121212121212122,0.2307652964194415,0.705687545852638,1
Anne femme Jean Regnauldin,0,1,unknown,0,0,0.0,10,0.0,0.000160515811317,0.156646442360728,0.0023849975877674,1.0,0.318662037037037,0.5173326079513224,1
Anne femme Loys de Chastenot hostelier de Ste Marie,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Anne femme Mathieu Hachon,0,1,unknown,0,0,0.0,1,0.0,5.1153561204031546e-05,0.1678115074968609,0.0003555502634355,0.0,0.0,0.004790154038319159,0
Anne femme Mengin Claude tisserand en la meme rue,0,1,unknown,0,0,0.0,6,0.0,0.0001270518879907,0.0,0.0,1.0,0.5601851851851851,0.468029908746759,0
Anne femme Mre George Bertrand,0,1,unknown,0,0,0.0,1,0.0,6.165224818288102e-05,0.1421510354751924,3.259164776216399e-05,0.0,0.0,0.005178971379387559,0
Anne femme Nicolas Granice,0,1,unknown,0,0,0.0,1,0.0,3.699885635265028e-05,0.1371318203766296,2.734024759159956e-05,0.0,0.0,0.005116581971760596,0
Anne femme Nicolas Lambert,0,1,unknown,0,0,0.0,10,0.0,0.0001539130004699,0.1430280138495435,5.260412854483187e-05,1.0,0.3578983471074379,0.5258153530299774,1
Anne femme Nicolas Lambo,0,1,unknown,0,0,0.0,1,0.0,3.8155680023346115e-05,0.1385492575540445,3.30968512184836e-05,0.0,0.0,0.005103749921088311,0
Anne femme Nicolas Picard orfevre,0,1,unknown,0,0,0.0,9,0.0,0.0001391601491782,0.1441715844914017,4.766183813667858e-05,1.0,0.388936125187528,0.4852484154166616,0
Anne femme Nicolas Recouvreur,0,1,unknown,0,0,0.0,9,0.0,0.0001391601491782,0.1441715844914017,4.766183813667858e-05,1.0,0.388936125187528,0.4852484154166616,0
Anne femme Petit Didier le charretier de St Nicolas,0,1,unknown,0,0,0.0,1,0.0,6.299827405781249e-05,0.1342432568170403,1.058943161907983e-05,0.0,0.0,0.005293872068296069,0
Anne femme Romain Thiebault Lamouratte,0,1,unknown,0,0,0.0,1,0.0,6.320832060712374e-05,0.1588422414094452,0.0001326412132421,0.0,0.0,0.004966173343480341,0
Anne femme de Nicolas Meschy tanneur à Charmes,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Anne femme du precedent,0,1,unknown,0,0,0.0,1,0.0,5.763532541357515e-05,0.1668196336135687,0.0002166377912093,0.0,0.0,0.004835888419282594,0
Anne femme honn homme Pierson Ferry,0,1,unknown,0,0,0.0,10,0.0,0.0001651473866349,0.1800102998851166,0.0017362688804454,1.0,0.3309485012755102,0.5036544536668596,1
Anne femme à Remy Paris boulenger de Charmes,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Anne fille Claudon Hosel boulangier de St Nicolas,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Anne fille de Didier Simon,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Anne jeune fille,0,1,unknown,0,0,0.0,1,0.0,6.237580206612934e-05,0.1585208442351299,0.000401196543765,0.0,0.0,0.004963115192678107,0
Anne veuve Demenge Claude,0,1,unknown,0,0,0.0,10,0.0,0.0001743835248449,0.1774722699578191,0.0039151576236259,1.0,0.3452544550619835,0.5064536664927073,1
Anne veuve Nicolas de Lorette,0,1,unknown,0,0,0.0,1,0.0,6.770651423854509e-05,0.1429920070489017,5.0738421582069745e-05,0.0,0.0,0.005199493941147611,0
Anne veuve honorable homme Daniel Charpentier de St Nicolas,0,1,unknown,0,0,0.0,1,0.0,6.511368061086824e-05,0.1137393306800831,3.887232247429198e-07,0.0,0.0,0.005595304826952715,0
Annel,0,0,unknown,0,0,1.0,4,0.0006271278228536,0.0001996759627983,0.1509785028408147,6.043655154113508e-05,0.0,0.3333333333333333,0.8758931760619068,1
Annel femme Henry Mulnier,0,1,unknown,0,0,0.0,1,0.0,5.4608726620076705e-05,0.0,0.0,0.0,0.0,0.007433617384518555,0
Annel femme Henry Mulnier de Domjevin,0,1,unknown,0,0,0.0,1,0.0,5.893512497814599e-05,0.0,0.0,0.0,0.0,0.007466432316743167,0
Annel femme Jean Simonin,0,1,unknown,0,0,0.0,1,0.0,6.931058766154121e-05,0.0,0.0,0.0,0.0,0.00754571525766778,0
Annel femme du precedent,0,1,unknown,0,0,0.0,1,0.0,6.903672616983476e-05,0.0,0.0,0.0,0.0,0.007543611879239581,0
Annel veuve Jean Thomas,0,1,unknown,0,0,0.0,1,0.0,6.903672616983476e-05,0.0,0.0,0.0,0.0,0.007543611879239581,0
Annel veuve Virion Bergier de Domjevin,0,1,unknown,0,0,0.0,10,0.0,0.0001456760557484,0.0,0.0,1.0,0.3049627294424369,0.6149427160142309,1
Annette femme honnorable homme Claude Vaultrin,0,1,unknown,0,0,0.0,9,0.0,0.0001308339803578,0.1568356745935871,0.000686533784748,1.0,0.332863850478843,0.47451304576780756,0
Annon,0,0,unknown,0,0,1.0,15,0.0051934966516706,0.0005780228494789,0.1793212312549329,0.0011301267698145,0.0,0.1666666666666666,0.9633761844851099,1
Annon Bourguignotte,0,0,unknown,0,0,0.0,3,0.0,0.0001270518879907,0.0,0.0,1.0,0.925925925925926,0.3633458326602059,0
Annon Pacatte,0,1,unknown,0,0,0.0,1,0.0,6.770651423854509e-05,0.1429920070489017,5.0738421582069745e-05,0.0,0.0,0.005199493941147611,0
Annon femme Adam de Mouney,0,1,unknown,0,0,0.0,10,0.0,0.0001498705559553,0.0,0.0,1.0,0.361,0.615960980117131,1
Annon femme Antoine Clauderot de Raon,0,1,unknown,0,0,0.0,10,0.0,0.0001417599789741,0.1540809060391305,0.0032215576887588,1.0,0.3355786501377411,0.5137296257478092,1
Annon femme Didier Parmentier de Bathelemont,0,1,unknown,0,0,0.0,1,0.0,6.805260726221143e-05,0.0,0.0,0.0,0.0,0.0075360582081958494,0
Annon femme Henry Mulnier,0,1,unknown,0,0,0.0,10,0.0,0.0001298830638819,0.1595113560571488,0.0098218614566071,1.0,0.3359730741639724,0.5034375046202241,1
Annon femme Jean Clauderat de Raon,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Annon femme Jean Mourrat,0,1,unknown,0,0,0.0,10,0.0,0.0001417599789741,0.1540809060391305,0.0032215576887588,1.0,0.3355786501377411,0.5137296257478092,1
Annon femme Jean Regnauldin,0,1,unknown,0,0,0.0,1,0.0,3.5788903831515846e-05,0.1526522659320724,0.0004527102445969,0.0,0.0,0.004903825078984314,0
Annon femme Jean Regnauldin de Nompatelize,0,1,unknown,0,0,0.0,1,0.0,3.8359998131107934e-05,0.0,0.0,0.0,0.0,0.007311647120121847,0
Annon femme Mengin Regnaude le jeune,0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Annon femme Mengin Regnault le jeune,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Annon femme Pierrat Tripper,0,1,unknown,0,0,0.0,9,0.0,0.000122072847762,0.1538930470416906,0.0122625914543932,1.0,0.3749517103711556,0.46770454172896037,0
Annon femme Remy Masson,0,1,unknown,0,0,0.0,10,0.0,0.0001410764700777,0.1412935323383084,8.60670879440619e-05,1.0,0.3548099173553718,0.5236413405771682,1
Annon femme Remys Masson,0,1,unknown,0,0,0.0,10,0.0,0.0001791624709741,0.1741863763560394,0.0016446443669636,1.0,0.3272742897727274,0.5110963077856543,1
"Annon femme a Gilles Padoux
Repeated husband's story. Claudatte's daughter was m",0,1,unknown,0,0,0.0,1,0.0,3.402283989981096e-05,0.0,0.0,0.0,0.0,0.0072794277215915484,0
Annon femme a Idoult Marie de la Chapelle,0,1,unknown,0,0,0.0,1,0.0,5.2702246277539e-05,0.0,0.0,0.0,0.0,0.007419202557617201,0
Annon femme au maire Pieresson Michelet,0,1,unknown,0,0,0.0,1,0.0,3.705316923225396e-05,0.1351054024321351,3.587839643863686e-05,0.0,0.0,0.005143748661939164,0
Annon femme de noble homme Gille Padoulx,0,1,unknown,0,0,0.0,1,0.0,4.055630588329325e-05,0.1426239799121155,2.048997854288999e-05,0.0,0.0,0.005062588991039183,0
Annon femme du precedent,0,1,unknown,0,0,0.0,10,0.0,0.0001501435198008,0.1543740445048411,0.0002993324386101,1.0,0.323923965536628,0.5173266015486605,1
Annon veuve Bastien Piernille,0,1,unknown,0,0,0.5263157894736843,20,0.0065338471686265,0.0002769636447295,0.1777847333620251,0.0150829335478931,0.4736842105263157,0.1569647324889247,0.8976663577064278,1
Annon veuve Claudon Barbier,0,1,unknown,0,0,0.0,10,0.0,0.0001417599789741,0.1540809060391305,0.0032215576887588,1.0,0.3355786501377411,0.5137296257478092,1
Anon,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Anon veuve Didier Vosgien de Bassing,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Anthenatte,0,0,unknown,0,0,0.0,1,0.0,3.930522356529501e-05,0.1799532691774583,0.00170589685807,0.0,0.0,0.004571859184059092,0
Anthenatte femme Claudon Jean marchal du Viel Marché,0,0,unknown,0,0,0.0,9,0.0,0.0001569342356833,0.1898316413919873,0.0106667012379694,1.0,0.3469963447266391,0.45418657278777574,0
Anthoine,0,0,unknown,0,0,0.9333333333333332,6,0.0087876919819283,0.0002409213806092,0.2179062964561454,0.0150537398588337,0.0666666666666666,0.2107821854912764,0.7005531138190761,1
Anthoine Alezey,0,0,unknown,0,0,0.0,1,0.0,4.279375938163169e-05,0.1796615530602562,0.0014471889919218,0.0,0.0,0.004594307842494988,0
Anthoine Alixey,0,0,unknown,0,0,0.0,1,0.0,4.279375938163169e-05,0.1796615530602562,0.0014471889919218,0.0,0.0,0.004594307842494988,0
Anthoine Andreu,0,0,unknown,0,0,0.0,1,0.0,7.470784830315759e-05,0.1165427032572454,4.380397108291504e-07,0.0,0.0,0.005609387475140496,0
Anthoine Bergier,0,1,unknown,0,0,0.0,9,0.0,0.0001316181589068,0.1524371834009862,0.0002731717220692,1.0,0.3922999542752629,0.4778074243069522,0
Anthoine Brocquelat,0,1,unknown,0,0,0.0,1,0.0,5.296391752855188e-05,0.1649724077839093,0.0001460747067986,0.0,0.0,0.004836782523974038,0
Anthoine Brocquelat laboureur,0,1,unknown,0,0,0.0,1,0.0,5.6976500713591254e-05,0.1565924598525053,0.0001114584148055,0.0,0.0,0.004963823539379345,0
Anthoine Chantaire,0,1,unknown,0,0,0.0,10,0.0,0.0001830726176144,0.1475947640237762,6.858140860258162e-05,1.0,0.3496944444444444,0.5302914300360377,1
Anthoine Charpentier,0,0,unknown,0,0,0.0,1,0.0,8.713197665204699e-05,0.0,0.0,0.0,0.0,0.007683850065672546,0
Anthoine Chaxel le Jeune de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Anthoine Cherier,0,1,unknown,0,0,0.0,1,0.0,4.210504386642341e-05,0.1646913848718785,0.0003732068005816,0.0,0.0,0.004784524080015408,0
Anthoine Chollat,0,1,unknown,0,0,0.0,1,0.0,6.468672535527015e-05,0.0,0.0,0.0,0.0,0.007510279850315529,0
Anthoine Claude Anthoine d'Anould,0,1,unknown,0,0,0.0,1,0.0,4.095974371452435e-05,0.0,0.0,0.0,0.0,0.007331027634687055,0
Anthoine Claudel,0,0,unknown,0,0,0.0,1,0.0,5.587882266065536e-05,0.1525241675617615,0.0001230710405347,0.0,0.0,0.005010771947070003,0
Anthoine Claudel de Herbafain,0,1,unknown,0,0,0.0,1,0.0,6.570474024211197e-05,0.1200972618670049,9.897198580140894e-07,0.0,0.0,0.0055070860866650185,0
Anthoine Colas,0,0,unknown,0,0,0.0,2,8.925607200361706e-05,8.070161390087807e-05,0.1941797359087218,0.0053846722232234,0.0,0.5,0.005203036613048783,0
Anthoine Colas Claudon jeune fils de Gondrexon,0,1,unknown,0,0,0.0,1,0.0,3.791836580009607e-05,0.1284087376720264,9.354577966488714e-06,0.0,0.0,0.005238855471766259,0
Anthoine Demenge Anthoine d'Aidoile,0,1,unknown,0,0,0.0,10,0.0,0.000163235558977,0.0,0.0,1.0,0.361,0.6191986798677668,1
Anthoine Diez du Prey,0,1,unknown,0,0,0.0,1,0.0,6.05567878268464e-05,0.1576573450836166,0.0005278232195629,0.0,0.0,0.004963619885198843,0
Anthoine Doridant,0,1,unknown,0,0,0.0,2,0.0002201188641866,8.41900364522483e-05,0.153981701118265,0.0003028888173259,0.0,1.0,0.0057651406168603226,0
Anthoine Doridant de Nompatelize,0,1,unknown,0,0,0.0,10,0.0,0.000163235558977,0.0,0.0,1.0,0.361,0.6191986798677668,1
Anthoine Epvre,0,0,unknown,0,0,0.0,1,0.0,5.087262633874921e-05,0.1804105292412752,0.0015971785103641,0.0,0.0,0.004621809747923567,0
Anthoine Epvre de Bathelemont,0,1,unknown,0,0,0.0,1,0.0,6.805260726221143e-05,0.0,0.0,0.0,0.0,0.0075360582081958494,0
Anthoine Gerard de Clemecey,0,1,unknown,0,0,0.0,1,0.0,6.570474024211197e-05,0.1200972618670049,9.897198580140894e-07,0.0,0.0,0.0055070860866650185,0
Anthoine Gerardin jadis maieur de Rugney,0,1,unknown,0,0,0.0,8,0.0,0.0001353260473314,0.1564415065757763,0.0002219484177071,1.0,0.4337776089891975,0.440377932015717,0
Anthoine Grand,0,0,unknown,0,0,0.0,1,0.0,6.544054729594867e-05,0.1127655350406988,2.985766494452212e-07,0.0,0.0,0.005611328560630093,0
Anthoine Grand Anthoine,0,1,unknown,0,0,0.0,10,0.0,0.0001588055194346,0.181050282891067,0.0031188719939961,1.0,0.3102657636111603,0.5005732042010381,1
Anthoine Grevillon du val de Ramonchamp,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Anthoine Gros,0,0,unknown,0,0,0.0,1,0.0,5.038940057350797e-05,0.2031473533619456,0.0104422194934661,0.0,0.0,0.0042693165055971115,0
Anthoine Jacquat,0,0,unknown,0,0,0.0,1,0.0,5.650216610048815e-05,0.1746348962336664,0.0007449780022721,0.0,0.0,0.004727688379366978,0
Anthoine Jean,0,0,unknown,0,0,0.0,2,0.0034549412822707,7.723588071366969e-05,0.1959296309072093,0.0031084274420511,0.0,0.5,0.003381412562925216,0
Anthoine Jean Mareschal,0,1,unknown,0,0,0.0,7,0.0,0.0001201794427944,0.1830044301248489,0.035336775983871,1.0,0.4251638237154271,0.36641063074574104,0
Anthoine Mareschal,0,0,unknown,0,0,0.0,1,0.0,4.813775593824816e-05,0.2001585763368866,0.003059509604091,0.0,0.0,0.0043642097936598045,0
Anthoine Marlier,0,0,unknown,0,0,0.0,1,0.0,6.544054729594867e-05,0.1127655350406988,2.985766494452212e-07,0.0,0.0,0.005611328560630093,0
Anthoine Menginat,0,0,unknown,0,0,0.0,1,0.0,5.545318692726452e-05,0.1683524137675521,0.0002362133983182,0.0,0.0,0.004805755745210025,0
Anthoine Menzier,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Anthoine Navel,0,0,unknown,0,0,0.0,1,0.0,5.905617262702683e-05,0.1454918032786885,5.593315801428278e-05,0.0,0.0,0.005120412398896102,0
Anthoine Petit,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Anthoine Robert de Moyenmoutier,0,1,unknown,0,0,0.0,10,0.0,0.0001728063601152,0.1476235339982456,0.0052085569738689,1.0,0.3522475895316805,0.524769069464339,1
Anthoine Rougier,0,1,unknown,0,0,0.0,10,0.0,0.0001598371397653,0.1568140249163129,0.0002669025650419,1.0,0.3330861111111111,0.5182381585326848,1
Anthoine Sachot,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Anthoine Tixerant de St Nicolas,0,1,unknown,0,0,0.0,1,0.0,6.299827405781249e-05,0.1342432568170403,1.058943161907983e-05,0.0,0.0,0.005293872068296069,0
Anthoine Valdexey,0,0,unknown,0,0,0.0,1,0.0,7.035374602104544e-05,0.13927969348659,1.4146051802633656e-05,0.0,0.0,0.0052644560983630215,0
Anthoine Vannier,0,1,unknown,0,0,0.0,2,9.185403505941965e-05,9.088263504286388e-05,0.1655795649163721,0.0002575331216041,0.0,0.5,0.005725668991806078,0
Anthoine fils Berkerhanns,0,1,unknown,0,0,0.0,10,0.0,0.0001473971472253,0.143280570095226,0.0001399824401272,1.0,0.3578983471074379,0.5239353317664235,1
Anthoine le Maire,0,1,unknown,0,0,0.0,1,0.0,5.9868919998453264e-05,0.1485210001634254,0.0001035808323054,0.0,0.0,0.005083987883014252,0
Anthoinette,0,1,unknown,0,0,0.7,25,0.015527175023063,0.0005116120117913,0.1985580074284466,0.0078704879000165,0.3,0.129891280456152,0.9189671449035134,1
Anthoinette femme Claudon Poirresson,0,1,unknown,0,0,0.0,10,0.0,0.0001473599449359,0.1620599878740325,0.0004285173266619,1.0,0.3377973356009071,0.5115325693714576,1
Anthoinette femme Didier Chaudron,0,0,unknown,0,0,0.0,2,0.0,9.547466311035676e-05,0.0,0.0,1.0,0.8559027777777777,0.32354372227455697,0
Anthoinette femme Jean Magdelaine,0,1,unknown,0,0,0.0,10,0.0,0.0001522246661323,0.1675763386930225,0.0030402244094645,1.0,0.2846310789949589,0.5077165284743259,1
Anthoinette femme Jean Warin,0,1,unknown,0,0,0.0,1,0.0,5.342528073261925e-05,0.1612949027403095,0.0011715367018432,0.0,0.0,0.0048742884968537336,0
Anthoinette fille Nicolas Petit Jean,0,1,unknown,0,0,0.3333333333333333,6,0.0013101191082288,0.0001285917200071,0.1517499332086561,9.214609561402384e-05,0.6666666666666666,0.4051952632905014,0.5581317573898107,1
Antoine Binaud d'Aidoile,0,1,unknown,0,0,0.0,1,0.0,4.0577470845206975e-05,0.0,0.0,0.0,0.0,0.007328174682556546,0
Antoine Binaud de Grandiviller,0,1,unknown,0,0,0.0,1,0.0,4.0577470845206975e-05,0.0,0.0,0.0,0.0,0.007328174682556546,0
Antoine Chaxel de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Antoine Clauderot,0,0,unknown,0,0,0.0,1,0.0,5.152288757047539e-05,0.1520596994946959,8.104443070788294e-05,0.0,0.0,0.004995032213384934,0
Antoine Didier Valdexey of Clemecy,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Antoine Doridan,0,1,unknown,0,0,0.0,1,0.0,6.525348256853699e-05,0.1459263303253155,6.695923971710911e-05,0.0,0.0,0.005146962718732332,0
Antoine Ferry,0,0,unknown,0,0,0.0,1,0.0,5.0096056424787846e-05,0.195575449771886,0.0021936058663635,0.0,0.0,0.004433891989095231,0
Antoine Masson de Dompierre,0,1,unknown,0,0,0.0,1,0.0,3.5108163090565484e-05,0.0,0.0,0.0,0.0,0.00728747700434693,0
Antoine Paris de Dompierre,0,1,unknown,0,0,0.0,10,0.0,0.0001469254524611,0.0,0.0,1.0,0.340294674556213,0.6152461274422741,1
Antoine Robert,0,1,unknown,0,0,0.0,1,0.0,6.739402905366036e-05,0.1126732624166232,1.006493308347612e-05,0.0,0.0,0.0056237434949449145,0
Antoinette de Ranfaing veuve de Nicolas Vanderchamps,0,1,unknown,0,0,0.0,1,0.0,6.525348256853699e-05,0.1459263303253155,6.695923971710911e-05,0.0,0.0,0.005146962718732332,0
Anyon,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Anyon veuve Claudon Tuppinier,0,1,unknown,0,0,0.0,1,0.0,3.521956624094934e-05,0.0,0.0,0.0,0.0,0.007288303723923113,0
Apelonne,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Apelonne femme Stoffel Portier,0,1,unknown,0,0,0.0,1,0.0,6.131641625026479e-05,0.1545630803768835,9.254564757435571e-05,0.0,0.0,0.0050124038421311135,0
Appoline,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Appoline femme Bastien Belz mineur de Ste Marie,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Arbin Beustal,0,0,unknown,0,0,0.0,1,0.0,9.711195448673024e-05,0.0,0.0,0.0,0.0,0.007762298553499415,0
Arnauld,0,1,unknown,0,0,0.0,10,0.0,0.0001433370642905,0.1495819342945552,0.0003042354112815,1.0,0.3359730741639724,0.518701923032298,1
Arnolt Mengin,0,1,unknown,0,0,0.0,1,0.0,6.903672616983476e-05,0.0,0.0,0.0,0.0,0.007543611879239581,0
Arnould Chaudron,0,1,unknown,0,0,0.0,1,0.0,5.130240602928504e-05,0.1626051171944891,0.0001789476906984,0.0,0.0,0.00485799485734641,0
Arnould Didier,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Arnould Jacquel demeurant a Moulin,0,1,unknown,0,0,0.0,1,0.0,3.9619532947165025e-05,0.1296692634763005,8.877071698902337e-06,0.0,0.0,0.005230824108608561,0
Arnould Mengin,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Arrambourg,0,0,unknown,0,0,0.0,1,0.0,7.029151173696255e-05,0.1360316129804814,3.0443196877054145e-05,0.0,0.0,0.005308484110805688,0
Arrambourg femme Nicolas Goussat (sister of Godat's wife),0,1,unknown,0,0,0.0,1,0.0,5.920200561844901e-05,0.1574333922322696,0.0004224039301597,0.0,0.0,0.004960812797318184,0
Asdeline,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Asdeline femme Jean Methieu le jeune,0,1,unknown,0,0,0.0,10,0.0,0.0001638705973606,0.1681903986378946,0.0020039045982721,1.0,0.3517347107438017,0.5108836061172404,1
Athanaise,0,1,unknown,0,0,0.0,1,0.0,6.537431645111953e-05,0.1451989135644671,4.056184525013362e-05,0.0,0.0,0.005157628711949696,0
Aubert Demenge,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Aubertin Laurent,0,0,unknown,0,0,0.0,1,0.0,5.320249863222443e-05,0.1928447141705215,0.0026524352820096,0.0,0.0,0.004475039934974439,0
Aubertin Lehel,0,0,unknown,0,0,0.0,1,0.0,5.087262633874921e-05,0.1804105292412752,0.0015971785103641,0.0,0.0,0.004621809747923567,0
Aubertin Polain,0,1,unknown,0,0,0.0,2,0.0016641647753285,9.080412673045516e-05,0.1840421223167274,0.0017587081990491,0.0,0.5,0.004454199594973674,0
Aubertin Tripa,0,0,unknown,0,0,0.0,1,0.0,5.067625184054402e-05,0.1852727717524259,0.0014140045469235,0.0,0.0,0.004564777779818155,0
Aubertin Tripa d'Einville,0,1,unknown,0,0,0.0,1,0.0,6.131375582087275e-05,0.1355244713531569,2.684344054132708e-05,0.0,0.0,0.00526704890031179,0
Aubry Picquaud,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Aulbry Aulbry,0,0,unknown,0,0,0.0,9,0.0,0.0001282057870691,0.1322660456993159,5.341174810964311e-05,1.0,0.3881877762536197,0.4901975247796671,0
Aulbry Austett,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Aulbry Austette,0,1,unknown,0,0,0.0,10,0.0,0.0001531108868625,0.1837221525896575,0.0078045988057981,1.0,0.3029051741908884,0.49473797141796444,0
Aulbry Colas Aulbry de la Fosse,0,1,unknown,0,0,0.0,10,0.0,0.0001550423899511,0.1212671132342344,0.0001575701391719,1.0,0.3282992449750025,0.540173990311476,1
Aulbry Colin,0,0,unknown,0,0,0.0,1,0.0,8.713197665204699e-05,0.0,0.0,0.0,0.0,0.007683850065672546,0
Aulbry Didier Zabillon,0,1,unknown,0,0,0.0,1,0.0,5.340926094190968e-05,0.1504336886711249,0.0002103307344249,0.0,0.0,0.0050243720756651036,0
Aulbry Jean,0,0,unknown,0,0,0.0,1,0.0,4.344693217933717e-05,0.1734947119239433,0.00106712138342,0.0,0.0,0.004675555280143564,0
Austette Clairier,0,1,unknown,0,0,0.0,1,0.0,6.422866130685995e-05,0.1550747389256706,9.093292608442065e-05,0.0,0.0,0.005020669876602659,0
Austette Petter,0,0,unknown,0,0,0.0,1,0.0,4.4900438099849415e-05,0.1588533473169026,0.0002828467765868,0.0,0.0,0.004872456294506552,0
Austette Petter Fretz,0,1,unknown,0,0,0.0,1,0.0,6.422866130685995e-05,0.1550747389256706,9.093292608442065e-05,0.0,0.0,0.005020669876602659,0
